,covid volatility index,average monthly observations
Skill: Synthetic DNA,0.27562099799872963,0.1666666666666666
Skill: Pulpers,0.27557804726073415,0.1666666666666666
Skill: IFS ERP,0.2755488092769851,0.7708333333333334
Skill: Certified Medical Coder,0.2752826858836154,2.8541666666666665
Skill: Chip Multithreading (Server Architecture),0.27524343712303534,0.1041666666666666
Skill: SAP EWM,0.2752232323006448,9.520833333333334
Skill: CSCS Card,0.2752048564125694,0.0625
Skill: Liquidation,0.27519786137518054,4.3125
Skill: Sociological Theory,0.27518256932692897,0.3958333333333333
Skill: Faceted Search,0.2751760695678934,1.1875
Skill: Plastic Welding,0.2751728158852468,2.458333333333333
Skill: Human Biology,0.2751704100101233,2.8541666666666665
Skill: Registered Representative (Securities),0.2751193950915386,15.541666666666666
Skill: Advanced Rest Client,0.27511094847126677,0.1875
Skill: Symmetrical Components,0.27494912606613797,0.8125
Skill: Firebug,0.2748705704310156,4.5625
Skill: Real Estate Settlement Procedures Act (RESPA),0.27486350065664655,3.875
Skill: Mobile Platform Development,0.2747964532553102,2.4166666666666665
Skill: Electronic Document Management Systems,0.2746682715459257,14.791666666666666
Skill: Autofac,0.27444188023963306,3.375
Skill: DC Distribution Systems,0.2744414916008239,3.0625
Skill: Packaging Machine Operation,0.2742581999191088,47.91666666666666
Skill: Certified In Logistics Transportation And Distribution (CLTD),0.27403693304409404,1.875
Skill: Chromecast,0.27397944924369644,0.25
Skill: Mobile Edge Computing (MEC),0.27380075291566347,0.9583333333333334
Skill: Angioplasty,0.2737959603881908,7.1875
Skill: Discovery Learning,0.27359428647760364,0.4583333333333333
Skill: RxNorm,0.27340986974416936,1.7291666666666667
Skill: Customer Interaction Management,0.2733917416918734,345.9583333333333
Skill: Recruiting Concepts,0.2732909465877773,0.9791666666666666
Skill: Centerless Grinding,0.27324565743300433,2.0625
Skill: Certified Tumor Registrar,0.27324065267093145,2.5
Skill: Amazon MQ,0.27320382807638277,0.9791666666666666
Skill: Good Manufacturing Practices,0.27303586691858467,1022.625
Skill: Obstetrics And Gynaecology,0.27294577770902106,207.22916666666663
Skill: Automated Manifest System,0.27292429740307367,0.2083333333333333
Skill: Pulse-Width Modulation,0.272458352784022,1.3541666666666667
Skill: Cross Curricular Instruction,0.2724183175643525,2.958333333333333
Skill: Psychiatric Interviews,0.2722950440901367,0.2708333333333333
Skill: Multiplex Ligation-Dependent Probe Amplification,0.27216584080163336,0.2291666666666666
Skill: Buckling,0.27214098070528137,1.4166666666666667
Skill: Health Care System,0.2716107902137049,2.2291666666666665
Skill: Machine Tools,0.2711645300259446,142.3125
Skill: Classless Inter-Domain Routing,0.270896812637062,3.1875
Skill: Listeria Monocytogenes,0.2707473099031759,0.1875
Skill: Life Annuities,0.2705757499604738,14.895833333333334
Skill: Functional Behavior Assessment,0.2705472545231474,18.45833333333333
Skill: Logistics Automation,0.2704966182254484,0.6666666666666666
Skill: Supportive Psychotherapy,0.27049157057619766,3.7083333333333335
Skill: Embedded Firmware,0.27027069906829054,10.395833333333334
Skill: Proof Of Stake,0.27026142917608775,0.2083333333333333
Skill: Outpatient Surgery,0.2700418337828282,79.54166666666667
Skill: Jamf Certification,0.26991167944452893,0.5833333333333334
Skill: NetBackup,0.26962917553344024,10.729166666666666
Skill: Enterprise Document Management System,0.2693629468009916,11.5
Skill: MVS (OS),0.2692576921111634,12.145833333333334
Skill: Apache Wicket,0.2692374929925231,3.145833333333333
Skill: Small Business Tax,0.2691691525494885,1.3125
Skill: Certified Revenue Cycle Representative (CRCR),0.26909243560302387,1.4166666666666667
Skill: Cardiopulmonary Function Testing,0.26904558651801935,0.125
Skill: Veterans Administration,0.2688046787343151,5.145833333333333
Skill: Energy Efficient Lighting,0.26870487406028915,0.8541666666666666
Skill: Satellite Radio,0.26858011578991203,0.25
Skill: Oracle Unified Directory (OUD),0.26832598499481486,2.020833333333333
Skill: Level 2 Stocks,0.26829330077288766,6.5
Skill: Residential Painting,0.26816573916479813,4.3125
Skill: Film Coating,0.2680363464821428,0.25
Skill: Step Aerobics,0.26796995941850305,0.3541666666666667
Skill: Certified Coding Associate,0.2679441654035438,2.8541666666666665
Skill: ALGOL (ALGOrithmic Language),0.26779697273692904,0.0625
Skill: Optical Physics,0.26772327208019153,0.3125
Skill: Depth Gauges,0.2673420661334842,7.875
Skill: PLINK (Genetic Analysis Software),0.2673091761310131,0.3125
Skill: Ecological Services,0.26725457549526377,0.3958333333333333
Skill: Liposuction,0.2671445000902487,1.0416666666666667
Skill: Farm Management,0.26673388364534184,2.895833333333333
Skill: Counter-Terrorism,0.266694404480067,5.145833333333333
Skill: ECMAScript (C Programming Language Family),0.2664692990037993,16.854166666666668
Skill: Computational Mechanics,0.26632329389884796,0.1458333333333333
Skill: Contingency Management,0.2662365029921526,2.020833333333333
Skill: Digital Illustration,0.2661477577047041,1.8333333333333333
Skill: Residential Electrical Inspector,0.26613307050757185,0.2083333333333333
Skill: Series 52 Municipal Securities Representative License,0.2660984023527878,0.0833333333333333
Skill: Applied Structural Drying,0.26603287734456615,3.1666666666666665
Skill: NPIV,0.26600949427645226,0.3958333333333333
Skill: Architectural Development,0.2659908834084755,4.25
Skill: Continuous Renal Replacement Therapy,0.26592895775448266,5.354166666666667
Skill: Prepared Statements,0.26518393521720024,0.1875
Skill: Dynamic DNS (Domain Name System),0.2651316248463324,0.1458333333333333
Skill: Electron Paramagnetic Resonance,0.26484512047176517,0.5416666666666666
Skill: Subsea Production Systems,0.26470030202861133,0.125
Skill: Application Integration Architecture,0.26469400659550696,4.291666666666667
Skill: OSEK,0.2644882842192199,0.4375
Skill: Aviation Finance,0.26439758113458484,0.8333333333333334
Skill: Combustion Turbines,0.2643126665245657,1.1458333333333333
Skill: Equine Science,0.26347056700108107,0.125
Skill: International Ethics,0.2631328927180455,0.1875
Skill: Plastering,0.26301799961126343,11.979166666666666
Skill: Carotid Stenosis,0.26297677685288595,0.1875
Skill: Otitis Media,0.26297677685288595,0.1875
Skill: Retail Marketing Strategy,0.2629680078978739,1.0416666666666667
Skill: Oracle JDeveloper,0.26264412140156435,0.9166666666666666
Skill: Certified Home Health Aide,0.26254266229643675,19.125
Skill: Pricing Feedback,0.26250409895986015,1.0625
Skill: Ethical Principles,0.26248722922561873,26.77083333333333
Skill: Sudden Cardiac Death,0.2623805651683121,0.125
Skill: Health Systems Development And Best Practices,0.2620476952375465,3.5416666666666665
Skill: Physical Markup Language,0.2617977649575759,0.0833333333333333
Skill: Sustainable Architecture,0.2617056743418949,0.3125
Skill: Coastal Management,0.2616660293161471,0.4791666666666667
Skill: Digital Curation,0.26153334658109617,0.2916666666666667
Skill: Lenders Mortgage Insurance,0.2615172030652353,2.0416666666666665
Skill: Servomechanism,0.26146554023702323,34.520833333333336
Skill: Electronic Navigation,0.2614437380404891,0.7916666666666666
Skill: Woodworking Machines,0.26123982392048156,10.0625
Skill: Federal Emergency Management Agency (FEMA),0.26120056861760355,28.45833333333333
Skill: Judiciary,0.2610100942222494,0.3333333333333333
Skill: Toad Data Modeler,0.2608090958216673,0.3541666666666667
Skill: Certified Apartment Maintenance Technician,0.26080054730998176,1.3125
Skill: Quantum Physics,0.26042299566046,0.625
Skill: Natural Hazard Mitigation,0.26039028877426984,0.0833333333333333
Skill: Intertemporal Portfolio Choice,0.26039028877426984,0.0833333333333333
Skill: Computational Fluid Dynamics,0.2603313515114362,18.479166666666668
Skill: Metalworking,0.26027760797549676,36.333333333333336
Skill: Dropped Ceilings,0.2601968344659492,2.1041666666666665
Skill: Expositions,0.25997117943914627,0.2708333333333333
Skill: Revision History,0.25979876652264744,1.0833333333333333
Skill: Public Transport,0.25945676830005737,2.625
Skill: Toilet Training,0.25944097534054367,24.666666666666668
Skill: Insulator,0.25922968757126175,6.145833333333333
Skill: SAP BI Accelerator,0.25909967534953043,13.9375
Skill: Commercial Management,0.25909087896359406,20.4375
Skill: Balloon Sinuplasty,0.2590756856548911,0.3958333333333333
Skill: Financial Industry Regulatory Authorities,0.2587104929986904,107.4375
Skill: Protel,0.2587025452856661,0.8125
Skill: Tire-Pressure Monitoring Systems,0.258154001387647,4.25
Skill: Minimum Order Quantity,0.25801650950854604,9.958333333333334
Skill: OpenSTA,0.2580009674298282,0.1875
Skill: Network Service,0.25793381136535687,15.229166666666666
Skill: Clinical Cytogenetics,0.25774218646865477,0.7291666666666666
Skill: Lymphocytic Choriomeningitis,0.25771740270241217,0.0833333333333333
Skill: Nanomaterials,0.2577027770885252,1.4375
Skill: Small Engine Repair,0.2576782021083846,7.916666666666667
Skill: Transaction Verification,0.2576148323937623,0.1875
Skill: Family And Consumer Sciences,0.25755315967713244,6.75
Skill: Ipswitch IMail Server,0.2573703199810762,0.1041666666666666
Skill: Classification And Regression Tree (CART),0.2573074281380577,10.166666666666666
Skill: Liver Biopsies,0.25702263848161777,0.7291666666666666
Skill: Computer-Assisted Translation,0.2569972348022504,0.2708333333333333
Skill: C++ Server Pages,0.2568757570715791,5.645833333333333
Skill: IBM WebSphere Process Server,0.2567917589166585,0.7083333333333334
Skill: Medical Writing,0.256746108883605,36.583333333333336
Skill: Computational Genomics,0.256537261108045,1.3333333333333333
Skill: Pre-Clinical Development,0.2563449564594366,92.97916666666669
Skill: Storage As A Service (STaaS),0.25633252361049613,0.2916666666666667
Skill: Salesforce Security,0.2562192262108572,6.354166666666667
Skill: Accessibility of Services,0.25618947315060225,0.8333333333333334
Skill: Oracle Data Service Integrator,0.2560683320214454,5.75
Skill: Bayesian Statistics,0.25592891054245626,4.9375
Skill: Ghost Imaging,0.2558676224440601,0.5416666666666666
Skill: Advanced Certified Scrum Master,0.25573939760456155,0.9166666666666666
Skill: Cisco Packet Tracer,0.25556324632535193,0.1458333333333333
Skill: Population Model,0.2551050100113142,0.5416666666666666
Skill: Laboratory Automation,0.2551007253374913,5.833333333333333
Skill: Check Point Certified Managed Security Expert,0.2550861518048621,0.2291666666666666
Skill: Differential Analysis,0.25477034483615724,0.1458333333333333
Skill: Short Films,0.25470601265393816,1.8958333333333333
Skill: Strong Academic Record,0.2546546615347016,51.79166666666666
Skill: RocksDB,0.2544425912794139,0.2916666666666667
Skill: Foglight (Database Software),0.2540647774619301,1.7916666666666667
Skill: Certified Accounts Payable Professional (CAPP),0.2539629510273609,0.4166666666666667
Skill: Inventory Accounting,0.25383299844809454,17.395833333333332
Skill: Annuities,0.2535197445583479,54.9375
Skill: Intraocular Lenses,0.25304486402494863,1.7291666666666667
Skill: Parenteral Drugs,0.25282795229974353,1.6041666666666667
Skill: Cluster Development,0.25271745544671304,0.0625
Skill: Project Layout,0.25247090041813086,7.333333333333333
Skill: Film Studies,0.2524094088209744,3.083333333333333
Skill: Toyota Production System,0.2523899174738267,7.5625
Skill: Sun Certified Network Administrator (SCNA),0.2523182196302618,0.3958333333333333
Skill: Line Segment,0.2519565160308458,0.0833333333333333
Skill: Unearned Income,0.2519242754650243,0.7291666666666666
Skill: JPA2,0.25153277629856324,5.458333333333333
Skill: Subculture,0.25096054999784423,0.5833333333333334
Skill: Investment Strategy,0.2508774187041225,31.229166666666668
Skill: Hemoglobin,0.2507906075191245,8.645833333333334
Skill: Sewage Pumping,0.25076845448952234,0.125
Skill: Calendar Control,0.25073133242002876,0.125
Skill: Department Of Defense (DoD) 8500 Series,0.2506426818846248,0.2083333333333333
Skill: Production Equipment,0.2505949609178984,302.1666666666667
Skill: Artilleries,0.25058233566942867,5.6875
Skill: Surface Plasmon Resonance,0.2504283089911516,0.3125
Skill: Business Coaching,0.2504040774959412,20.20833333333333
Skill: Gauge Repeatability And Reproducibility,0.25016068916233514,0.1458333333333333
Skill: Network Support,0.2500958890146202,73.60416666666667
Skill: Hyperbaric Welding,0.25008447945907836,5.833333333333333
Skill: HVAC Controls,0.2500611894559653,14.020833333333334
Skill: Sputum,0.24990010215134909,53.083333333333336
Skill: EPA Type I Certification,0.2495580421018681,1.2708333333333333
Skill: Certified Wireless Network Expert,0.24954128599994366,0.2916666666666667
Skill: Registered Professional Liability Underwriter,0.24932394261806726,0.7083333333333334
Skill: Population Dynamics,0.24924021826097822,0.3958333333333333
Skill: Linux Support,0.24876980255099368,3.7083333333333335
Skill: Extended Basic Block,0.24869836046306631,0.125
Skill: Level Headed,0.24857038871988774,20.541666666666668
Skill: SQL Server Management Studio,0.2485331600330481,20.479166666666668
Skill: Oracle Advanced Queuing,0.248465625218757,0.125
Skill: Electromechanics,0.24836399507938034,166.14583333333334
Skill: Hammer Drills,0.248014342574655,8.25
Skill: Implied Volatility,0.2479089404298847,0.2083333333333333
Skill: Dual Language,0.24759706970733913,20.95833333333333
Skill: Expeditionary Learning Schools,0.24736825956252878,0.375
Skill: Computer Conferencing,0.24736825956252875,0.2291666666666666
Skill: Directional Boring,0.24731787792062937,3.020833333333333
Skill: Loss Functions,0.24728481111932726,0.2291666666666666
Skill: Visitor Management,0.24723827438426332,81.70833333333333
Skill: Business Diversification,0.24718214479155892,1.6458333333333333
Skill: Credit Derivatives,0.24709418254841703,4.708333333333333
Skill: Ifconfig,0.24709409740670205,0.1041666666666666
Skill: Hl7 V3,0.24686407855199133,0.2708333333333333
Skill: RavenDB,0.246844059771037,0.5833333333333334
Skill: Guided Reading,0.2468437730745483,2.4375
Skill: Excavation,0.246782259960602,64.41666666666667
Skill: Pega Certified Business Architect,0.24622541344895885,0.5416666666666666
Skill: Kali Linux,0.24621128825775992,10.8125
Skill: Pregnancy Options Counseling,0.24607592098894907,0.6041666666666666
Skill: Life Safety Systems,0.24605107365836787,36.6875
Skill: Cyber Safety,0.24596857847383918,0.25
Skill: Basic Safety Training,0.2459438752614918,0.5
Skill: Donor Registration,0.2456032599686186,0.5
Skill: ZenHub,0.24555668421957347,0.4583333333333333
Skill: Microsoft Transaction Servers,0.2452537823102995,0.1875
Skill: Bacula,0.2451578809462192,0.0625
Skill: Pipe Welding,0.24510089380336972,7.208333333333333
Skill: Interactivity,0.24480316243133,0.25
Skill: Dials,0.24458705505176664,2.645833333333333
Skill: Customer Information Control System (CICS),0.24437857058695425,40.66666666666666
Skill: General Chemistry,0.2439221023244471,5.25
Skill: Structural Masonry Special Inspector,0.2437249223738242,0.1666666666666666
Skill: Certified Bank Auditor,0.2436584960955826,1.625
Skill: 5ESS Switching System,0.24360318495163719,0.8958333333333334
Skill: Information Security Audits,0.2436025274587627,5.416666666666667
Skill: Wowza,0.2432941388028814,0.1041666666666666
Skill: OmniGraffle,0.24321528382913607,9.625
Skill: Chiropractic Diagnosis,0.2431842510938489,3.2291666666666665
Skill: Interactive Media,0.24313969054660794,15.666666666666666
Skill: Oracle Service Contracts,0.2427024357245912,1.1041666666666667
Skill: Nanocomposites,0.24265489832552634,0.2916666666666667
Skill: Fourth Extended Filesystem (Ext4),0.24250194096548,0.625
Skill: Federal Employees Health Benefits Programs,0.2422786818517872,0.2291666666666666
Skill: Evaporator,0.24196334174362016,10.020833333333334
Skill: Certified Chief Information Security Officer,0.24186281071771282,0.7916666666666666
Skill: Shear Strength,0.2418114071642242,0.2083333333333333
Skill: G.729 Standard,0.24180008019887334,0.5
Skill: Data Binding,0.24177892094704312,5.875
